model_name,prompt_idx,prompt_type,prompt_length,layer_idx,head_idx,sketch_dim,theta,topk_overlap,rank_correlation,false_elimination_rate,elimination_rate,num_tokens
gpt2,7,code,27,6,9,8,0.9,0.625,0.8784992784992787,0.875,0.9259259259259259,27
gpt2,7,code,27,6,10,8,0.9,0.5,0.7681096681096682,0.375,0.5185185185185185,27
gpt2,7,code,27,6,11,8,0.9,0.625,0.8219336219336221,0.375,0.4074074074074074,27
gpt2,7,code,27,6,0,16,0.1,0.75,0.9542568542568544,0.75,0.8888888888888888,27
gpt2,7,code,27,6,1,16,0.1,0.5,0.7424242424242425,0.125,0.07407407407407407,27
gpt2,7,code,27,6,2,16,0.1,0.625,0.8991341991341992,1.0,1.0,27
gpt2,7,code,27,6,3,16,0.1,0.5,0.9285714285714287,0.125,0.37037037037037035,27
gpt2,7,code,27,6,4,16,0.1,0.625,0.9545454545454547,0.0,0.037037037037037035,27
gpt2,7,code,27,6,5,16,0.1,0.25,0.7997113997113998,0.875,0.8518518518518519,27
gpt2,7,code,27,6,6,16,0.1,0.75,0.9724386724386725,0.125,0.5925925925925926,27
gpt2,7,code,27,6,7,16,0.1,0.75,0.8945165945165946,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,16,0.1,0.375,0.8702741702741704,0.125,0.25925925925925924,27
gpt2,7,code,27,6,9,16,0.1,0.25,0.857864357864358,0.0,0.18518518518518517,27
gpt2,7,code,27,6,10,16,0.1,0.5,0.8121212121212122,0.25,0.6296296296296297,27
gpt2,7,code,27,6,11,16,0.1,0.375,0.8154401154401155,0.625,0.7037037037037037,27
gpt2,7,code,27,6,0,16,0.3,0.75,0.9542568542568544,0.75,0.8888888888888888,27
gpt2,7,code,27,6,1,16,0.3,0.5,0.7424242424242425,0.125,0.07407407407407407,27
gpt2,7,code,27,6,2,16,0.3,0.625,0.8991341991341992,1.0,1.0,27
gpt2,7,code,27,6,3,16,0.3,0.5,0.9285714285714287,0.125,0.37037037037037035,27
gpt2,7,code,27,6,4,16,0.3,0.625,0.9545454545454547,0.0,0.037037037037037035,27
gpt2,7,code,27,6,5,16,0.3,0.25,0.7997113997113998,0.875,0.8518518518518519,27
gpt2,7,code,27,6,6,16,0.3,0.75,0.9724386724386725,0.125,0.5925925925925926,27
gpt2,7,code,27,6,7,16,0.3,0.75,0.8945165945165946,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,16,0.3,0.375,0.8702741702741704,0.125,0.25925925925925924,27
gpt2,7,code,27,6,9,16,0.3,0.25,0.857864357864358,0.0,0.18518518518518517,27
gpt2,7,code,27,6,10,16,0.3,0.5,0.8121212121212122,0.25,0.6296296296296297,27
gpt2,7,code,27,6,11,16,0.3,0.375,0.8154401154401155,0.625,0.7037037037037037,27
gpt2,7,code,27,6,0,16,0.5,0.75,0.9542568542568544,0.75,0.8888888888888888,27
gpt2,7,code,27,6,1,16,0.5,0.5,0.7424242424242425,0.125,0.07407407407407407,27
gpt2,7,code,27,6,2,16,0.5,0.625,0.8991341991341992,1.0,1.0,27
gpt2,7,code,27,6,3,16,0.5,0.5,0.9285714285714287,0.125,0.37037037037037035,27
gpt2,7,code,27,6,4,16,0.5,0.625,0.9545454545454547,0.0,0.037037037037037035,27
gpt2,7,code,27,6,5,16,0.5,0.25,0.7997113997113998,0.875,0.8518518518518519,27
gpt2,7,code,27,6,6,16,0.5,0.75,0.9724386724386725,0.125,0.5925925925925926,27
gpt2,7,code,27,6,7,16,0.5,0.75,0.8945165945165946,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,16,0.5,0.375,0.8702741702741704,0.125,0.25925925925925924,27
gpt2,7,code,27,6,9,16,0.5,0.25,0.857864357864358,0.0,0.18518518518518517,27
gpt2,7,code,27,6,10,16,0.5,0.5,0.8121212121212122,0.25,0.6296296296296297,27
gpt2,7,code,27,6,11,16,0.5,0.375,0.8154401154401155,0.625,0.7037037037037037,27
gpt2,7,code,27,6,0,16,0.7,0.75,0.9542568542568544,0.75,0.8888888888888888,27
gpt2,7,code,27,6,1,16,0.7,0.5,0.7424242424242425,0.125,0.07407407407407407,27
gpt2,7,code,27,6,2,16,0.7,0.625,0.8991341991341992,1.0,1.0,27
gpt2,7,code,27,6,3,16,0.7,0.5,0.9285714285714287,0.125,0.37037037037037035,27
gpt2,7,code,27,6,4,16,0.7,0.625,0.9545454545454547,0.0,0.037037037037037035,27
gpt2,7,code,27,6,5,16,0.7,0.25,0.7997113997113998,0.875,0.8518518518518519,27
gpt2,7,code,27,6,6,16,0.7,0.75,0.9724386724386725,0.125,0.5925925925925926,27
gpt2,7,code,27,6,7,16,0.7,0.75,0.8945165945165946,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,16,0.7,0.375,0.8702741702741704,0.125,0.25925925925925924,27
gpt2,7,code,27,6,9,16,0.7,0.25,0.857864357864358,0.0,0.18518518518518517,27
gpt2,7,code,27,6,10,16,0.7,0.5,0.8121212121212122,0.25,0.6296296296296297,27
gpt2,7,code,27,6,11,16,0.7,0.375,0.8154401154401155,0.625,0.7037037037037037,27
gpt2,7,code,27,6,0,16,0.9,0.75,0.9542568542568544,0.75,0.8888888888888888,27
gpt2,7,code,27,6,1,16,0.9,0.5,0.7424242424242425,0.125,0.07407407407407407,27
gpt2,7,code,27,6,2,16,0.9,0.625,0.8991341991341992,1.0,1.0,27
gpt2,7,code,27,6,3,16,0.9,0.5,0.9285714285714287,0.125,0.37037037037037035,27
gpt2,7,code,27,6,4,16,0.9,0.625,0.9545454545454547,0.0,0.037037037037037035,27
gpt2,7,code,27,6,5,16,0.9,0.25,0.7997113997113998,0.875,0.8518518518518519,27
gpt2,7,code,27,6,6,16,0.9,0.75,0.9724386724386725,0.125,0.5925925925925926,27
gpt2,7,code,27,6,7,16,0.9,0.75,0.8945165945165946,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,16,0.9,0.375,0.8702741702741704,0.125,0.25925925925925924,27
gpt2,7,code,27,6,9,16,0.9,0.25,0.857864357864358,0.0,0.18518518518518517,27
gpt2,7,code,27,6,10,16,0.9,0.5,0.8121212121212122,0.25,0.6296296296296297,27
gpt2,7,code,27,6,11,16,0.9,0.375,0.8154401154401155,0.625,0.7037037037037037,27
gpt2,7,code,27,6,0,32,0.1,1.0,0.9620490620490622,0.5,0.8518518518518519,27
gpt2,7,code,27,6,1,32,0.1,0.875,0.9632034632034633,0.25,0.7777777777777778,27
gpt2,7,code,27,6,2,32,0.1,0.5,0.925829725829726,0.625,0.8518518518518519,27
gpt2,7,code,27,6,3,32,0.1,0.75,0.9412698412698414,0.25,0.7777777777777778,27
gpt2,7,code,27,6,4,32,0.1,0.375,0.9279942279942281,0.25,0.5925925925925926,27
gpt2,7,code,27,6,5,32,0.1,0.5,0.9090909090909092,0.375,0.6296296296296297,27
gpt2,7,code,27,6,6,32,0.1,0.625,0.9408369408369409,0.5,0.7777777777777778,27
gpt2,7,code,27,6,7,32,0.1,0.625,0.9538239538239539,0.0,0.5185185185185185,27
gpt2,7,code,27,6,8,32,0.1,0.75,0.920923520923521,0.75,0.9259259259259259,27
gpt2,7,code,27,6,9,32,0.1,0.75,0.9623376623376625,0.0,0.5925925925925926,27
gpt2,7,code,27,6,10,32,0.1,0.625,0.8676767676767678,0.0,0.07407407407407407,27
gpt2,7,code,27,6,11,32,0.1,0.625,0.8865800865800867,0.125,0.5185185185185185,27
gpt2,7,code,27,6,0,32,0.3,1.0,0.9620490620490622,0.5,0.8518518518518519,27
gpt2,7,code,27,6,1,32,0.3,0.875,0.9632034632034633,0.25,0.7777777777777778,27
gpt2,7,code,27,6,2,32,0.3,0.5,0.925829725829726,0.625,0.8518518518518519,27
gpt2,7,code,27,6,3,32,0.3,0.75,0.9412698412698414,0.25,0.7777777777777778,27
gpt2,7,code,27,6,4,32,0.3,0.375,0.9279942279942281,0.25,0.5925925925925926,27
gpt2,7,code,27,6,5,32,0.3,0.5,0.9090909090909092,0.375,0.6296296296296297,27
gpt2,7,code,27,6,6,32,0.3,0.625,0.9408369408369409,0.5,0.7777777777777778,27
gpt2,7,code,27,6,7,32,0.3,0.625,0.9538239538239539,0.0,0.5185185185185185,27
gpt2,7,code,27,6,8,32,0.3,0.75,0.920923520923521,0.75,0.9259259259259259,27
gpt2,7,code,27,6,9,32,0.3,0.75,0.9623376623376625,0.0,0.5925925925925926,27
gpt2,7,code,27,6,10,32,0.3,0.625,0.8676767676767678,0.0,0.07407407407407407,27
gpt2,7,code,27,6,11,32,0.3,0.625,0.8865800865800867,0.125,0.5185185185185185,27
gpt2,7,code,27,6,0,32,0.5,1.0,0.9620490620490622,0.5,0.8518518518518519,27
gpt2,7,code,27,6,1,32,0.5,0.875,0.9632034632034633,0.25,0.7777777777777778,27
gpt2,7,code,27,6,2,32,0.5,0.5,0.925829725829726,0.625,0.8518518518518519,27
gpt2,7,code,27,6,3,32,0.5,0.75,0.9412698412698414,0.25,0.7777777777777778,27
gpt2,7,code,27,6,4,32,0.5,0.375,0.9279942279942281,0.25,0.5925925925925926,27
gpt2,7,code,27,6,5,32,0.5,0.5,0.9090909090909092,0.375,0.6296296296296297,27
gpt2,7,code,27,6,6,32,0.5,0.625,0.9408369408369409,0.5,0.7777777777777778,27
gpt2,7,code,27,6,7,32,0.5,0.625,0.9538239538239539,0.0,0.5185185185185185,27
gpt2,7,code,27,6,8,32,0.5,0.75,0.920923520923521,0.75,0.9259259259259259,27
gpt2,7,code,27,6,9,32,0.5,0.75,0.9623376623376625,0.0,0.5925925925925926,27
gpt2,7,code,27,6,10,32,0.5,0.625,0.8676767676767678,0.0,0.07407407407407407,27
gpt2,7,code,27,6,11,32,0.5,0.625,0.8865800865800867,0.125,0.5185185185185185,27
gpt2,7,code,27,6,0,32,0.7,1.0,0.9620490620490622,0.5,0.8518518518518519,27
gpt2,7,code,27,6,1,32,0.7,0.875,0.9632034632034633,0.25,0.7777777777777778,27
gpt2,7,code,27,6,2,32,0.7,0.5,0.925829725829726,0.625,0.8518518518518519,27
gpt2,7,code,27,6,3,32,0.7,0.75,0.9412698412698414,0.25,0.7777777777777778,27
gpt2,7,code,27,6,4,32,0.7,0.375,0.9279942279942281,0.25,0.5925925925925926,27
gpt2,7,code,27,6,5,32,0.7,0.5,0.9090909090909092,0.375,0.6296296296296297,27
gpt2,7,code,27,6,6,32,0.7,0.625,0.9408369408369409,0.5,0.7777777777777778,27
gpt2,7,code,27,6,7,32,0.7,0.625,0.9538239538239539,0.0,0.5185185185185185,27
gpt2,7,code,27,6,8,32,0.7,0.75,0.920923520923521,0.75,0.9259259259259259,27
gpt2,7,code,27,6,9,32,0.7,0.75,0.9623376623376625,0.0,0.5925925925925926,27
gpt2,7,code,27,6,10,32,0.7,0.625,0.8676767676767678,0.0,0.07407407407407407,27
gpt2,7,code,27,6,11,32,0.7,0.625,0.8865800865800867,0.125,0.5185185185185185,27
gpt2,7,code,27,6,0,32,0.9,1.0,0.9620490620490622,0.5,0.8518518518518519,27
gpt2,7,code,27,6,1,32,0.9,0.875,0.9632034632034633,0.25,0.7777777777777778,27
gpt2,7,code,27,6,2,32,0.9,0.5,0.925829725829726,0.625,0.8518518518518519,27
gpt2,7,code,27,6,3,32,0.9,0.75,0.9412698412698414,0.25,0.7777777777777778,27
gpt2,7,code,27,6,4,32,0.9,0.375,0.9279942279942281,0.25,0.5925925925925926,27
gpt2,7,code,27,6,5,32,0.9,0.5,0.9090909090909092,0.375,0.6296296296296297,27
gpt2,7,code,27,6,6,32,0.9,0.625,0.9408369408369409,0.5,0.7777777777777778,27
gpt2,7,code,27,6,7,32,0.9,0.625,0.9538239538239539,0.0,0.5185185185185185,27
gpt2,7,code,27,6,8,32,0.9,0.75,0.920923520923521,0.75,0.9259259259259259,27
gpt2,7,code,27,6,9,32,0.9,0.75,0.9623376623376625,0.0,0.5925925925925926,27
gpt2,7,code,27,6,10,32,0.9,0.625,0.8676767676767678,0.0,0.07407407407407407,27
gpt2,7,code,27,6,11,32,0.9,0.625,0.8865800865800867,0.125,0.5185185185185185,27
gpt2,7,code,27,6,0,64,0.1,0.625,0.9601731601731603,0.625,0.8518518518518519,27
gpt2,7,code,27,6,1,64,0.1,0.625,0.9780663780663782,0.625,0.8888888888888888,27
gpt2,7,code,27,6,2,64,0.1,1.0,0.9911976911976913,0.875,0.9629629629629629,27
gpt2,7,code,27,6,3,64,0.1,0.625,0.9828282828282829,0.0,0.3333333333333333,27
gpt2,7,code,27,6,4,64,0.1,0.875,0.9502164502164503,0.0,0.5185185185185185,27
gpt2,7,code,27,6,5,64,0.1,0.75,0.9649350649350651,0.125,0.5925925925925926,27
gpt2,7,code,27,6,6,64,0.1,0.75,0.982972582972583,0.0,0.25925925925925924,27
gpt2,7,code,27,6,7,64,0.1,0.875,0.9777777777777779,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,64,0.1,0.75,0.9582972582972584,0.125,0.5185185185185185,27
gpt2,7,code,27,6,9,64,0.1,0.625,0.957864357864358,0.125,0.5185185185185185,27
gpt2,7,code,27,6,10,64,0.1,0.75,0.9725829725829727,0.0,0.14814814814814814,27
gpt2,7,code,27,6,11,64,0.1,0.375,0.8574314574314575,0.375,0.4444444444444444,27
gpt2,7,code,27,6,0,64,0.3,0.625,0.9601731601731603,0.625,0.8518518518518519,27
gpt2,7,code,27,6,1,64,0.3,0.625,0.9780663780663782,0.625,0.8888888888888888,27
gpt2,7,code,27,6,2,64,0.3,1.0,0.9911976911976913,0.875,0.9629629629629629,27
gpt2,7,code,27,6,3,64,0.3,0.625,0.9828282828282829,0.0,0.3333333333333333,27
gpt2,7,code,27,6,4,64,0.3,0.875,0.9502164502164503,0.0,0.5185185185185185,27
gpt2,7,code,27,6,5,64,0.3,0.75,0.9649350649350651,0.125,0.5925925925925926,27
gpt2,7,code,27,6,6,64,0.3,0.75,0.982972582972583,0.0,0.25925925925925924,27
gpt2,7,code,27,6,7,64,0.3,0.875,0.9777777777777779,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,64,0.3,0.75,0.9582972582972584,0.125,0.5185185185185185,27
gpt2,7,code,27,6,9,64,0.3,0.625,0.957864357864358,0.125,0.5185185185185185,27
gpt2,7,code,27,6,10,64,0.3,0.75,0.9725829725829727,0.0,0.14814814814814814,27
gpt2,7,code,27,6,11,64,0.3,0.375,0.8574314574314575,0.375,0.4444444444444444,27
gpt2,7,code,27,6,0,64,0.5,0.625,0.9601731601731603,0.625,0.8518518518518519,27
gpt2,7,code,27,6,1,64,0.5,0.625,0.9780663780663782,0.625,0.8888888888888888,27
gpt2,7,code,27,6,2,64,0.5,1.0,0.9911976911976913,0.875,0.9629629629629629,27
gpt2,7,code,27,6,3,64,0.5,0.625,0.9828282828282829,0.0,0.3333333333333333,27
gpt2,7,code,27,6,4,64,0.5,0.875,0.9502164502164503,0.0,0.5185185185185185,27
gpt2,7,code,27,6,5,64,0.5,0.75,0.9649350649350651,0.125,0.5925925925925926,27
gpt2,7,code,27,6,6,64,0.5,0.75,0.982972582972583,0.0,0.25925925925925924,27
gpt2,7,code,27,6,7,64,0.5,0.875,0.9777777777777779,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,64,0.5,0.75,0.9582972582972584,0.125,0.5185185185185185,27
gpt2,7,code,27,6,9,64,0.5,0.625,0.957864357864358,0.125,0.5185185185185185,27
gpt2,7,code,27,6,10,64,0.5,0.75,0.9725829725829727,0.0,0.14814814814814814,27
gpt2,7,code,27,6,11,64,0.5,0.375,0.8574314574314575,0.375,0.4444444444444444,27
gpt2,7,code,27,6,0,64,0.7,0.625,0.9601731601731603,0.625,0.8518518518518519,27
gpt2,7,code,27,6,1,64,0.7,0.625,0.9780663780663782,0.625,0.8888888888888888,27
gpt2,7,code,27,6,2,64,0.7,1.0,0.9911976911976913,0.875,0.9629629629629629,27
gpt2,7,code,27,6,3,64,0.7,0.625,0.9828282828282829,0.0,0.3333333333333333,27
gpt2,7,code,27,6,4,64,0.7,0.875,0.9502164502164503,0.0,0.5185185185185185,27
gpt2,7,code,27,6,5,64,0.7,0.75,0.9649350649350651,0.125,0.5925925925925926,27
gpt2,7,code,27,6,6,64,0.7,0.75,0.982972582972583,0.0,0.25925925925925924,27
gpt2,7,code,27,6,7,64,0.7,0.875,0.9777777777777779,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,64,0.7,0.75,0.9582972582972584,0.125,0.5185185185185185,27
gpt2,7,code,27,6,9,64,0.7,0.625,0.957864357864358,0.125,0.5185185185185185,27
gpt2,7,code,27,6,10,64,0.7,0.75,0.9725829725829727,0.0,0.14814814814814814,27
gpt2,7,code,27,6,11,64,0.7,0.375,0.8574314574314575,0.375,0.4444444444444444,27
gpt2,7,code,27,6,0,64,0.9,0.625,0.9601731601731603,0.625,0.8518518518518519,27
gpt2,7,code,27,6,1,64,0.9,0.625,0.9780663780663782,0.625,0.8888888888888888,27
gpt2,7,code,27,6,2,64,0.9,1.0,0.9911976911976913,0.875,0.9629629629629629,27
gpt2,7,code,27,6,3,64,0.9,0.625,0.9828282828282829,0.0,0.3333333333333333,27
gpt2,7,code,27,6,4,64,0.9,0.875,0.9502164502164503,0.0,0.5185185185185185,27
gpt2,7,code,27,6,5,64,0.9,0.75,0.9649350649350651,0.125,0.5925925925925926,27
gpt2,7,code,27,6,6,64,0.9,0.75,0.982972582972583,0.0,0.25925925925925924,27
gpt2,7,code,27,6,7,64,0.9,0.875,0.9777777777777779,0.0,0.037037037037037035,27
gpt2,7,code,27,6,8,64,0.9,0.75,0.9582972582972584,0.125,0.5185185185185185,27
gpt2,7,code,27,6,9,64,0.9,0.625,0.957864357864358,0.125,0.5185185185185185,27
gpt2,7,code,27,6,10,64,0.9,0.75,0.9725829725829727,0.0,0.18518518518518517,27
gpt2,7,code,27,6,11,64,0.9,0.375,0.8574314574314575,0.375,0.4444444444444444,27
gpt2,7,code,27,9,0,8,0.1,0.625,0.9186147186147188,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,8,0.1,0.25,0.7991341991341993,0.0,0.25925925925925924,27
gpt2,7,code,27,9,2,8,0.1,0.625,0.9546897546897548,0.0,0.0,27
gpt2,7,code,27,9,3,8,0.1,0.625,0.8725829725829727,0.375,0.6666666666666666,27
gpt2,7,code,27,9,4,8,0.1,0.75,0.9007215007215008,0.125,0.4444444444444444,27
gpt2,7,code,27,9,5,8,0.1,0.375,0.8486291486291487,0.0,0.1111111111111111,27
gpt2,7,code,27,9,6,8,0.1,0.625,0.8513708513708514,0.25,0.5555555555555556,27
gpt2,7,code,27,9,7,8,0.1,0.375,0.7829725829725831,0.125,0.18518518518518517,27
gpt2,7,code,27,9,8,8,0.1,0.375,0.8484848484848486,0.0,0.2222222222222222,27
gpt2,7,code,27,9,9,8,0.1,0.375,0.7955266955266956,0.875,0.8518518518518519,27
gpt2,7,code,27,9,10,8,0.1,0.5,0.915873015873016,0.5,0.7777777777777778,27
gpt2,7,code,27,9,11,8,0.1,0.625,0.865945165945166,0.0,0.037037037037037035,27
gpt2,7,code,27,9,0,8,0.3,0.625,0.9186147186147188,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,8,0.3,0.25,0.7991341991341993,0.0,0.25925925925925924,27
gpt2,7,code,27,9,2,8,0.3,0.625,0.9546897546897548,0.0,0.0,27
gpt2,7,code,27,9,3,8,0.3,0.625,0.8725829725829727,0.375,0.6666666666666666,27
gpt2,7,code,27,9,4,8,0.3,0.75,0.9007215007215008,0.125,0.4444444444444444,27
gpt2,7,code,27,9,5,8,0.3,0.375,0.8486291486291487,0.0,0.1111111111111111,27
gpt2,7,code,27,9,6,8,0.3,0.625,0.8513708513708514,0.25,0.5555555555555556,27
gpt2,7,code,27,9,7,8,0.3,0.375,0.7829725829725831,0.125,0.18518518518518517,27
gpt2,7,code,27,9,8,8,0.3,0.375,0.8484848484848486,0.0,0.2222222222222222,27
gpt2,7,code,27,9,9,8,0.3,0.375,0.7955266955266956,0.875,0.8518518518518519,27
gpt2,7,code,27,9,10,8,0.3,0.5,0.915873015873016,0.5,0.7777777777777778,27
gpt2,7,code,27,9,11,8,0.3,0.625,0.865945165945166,0.0,0.037037037037037035,27
gpt2,7,code,27,9,0,8,0.5,0.625,0.9186147186147188,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,8,0.5,0.25,0.7991341991341993,0.0,0.25925925925925924,27
gpt2,7,code,27,9,2,8,0.5,0.625,0.9546897546897548,0.0,0.0,27
gpt2,7,code,27,9,3,8,0.5,0.625,0.8725829725829727,0.375,0.6666666666666666,27
gpt2,7,code,27,9,4,8,0.5,0.75,0.9007215007215008,0.125,0.4444444444444444,27
gpt2,7,code,27,9,5,8,0.5,0.375,0.8486291486291487,0.0,0.1111111111111111,27
gpt2,7,code,27,9,6,8,0.5,0.625,0.8513708513708514,0.25,0.5555555555555556,27
gpt2,7,code,27,9,7,8,0.5,0.375,0.7829725829725831,0.125,0.18518518518518517,27
gpt2,7,code,27,9,8,8,0.5,0.375,0.8484848484848486,0.0,0.2222222222222222,27
gpt2,7,code,27,9,9,8,0.5,0.375,0.7955266955266956,0.875,0.8518518518518519,27
gpt2,7,code,27,9,10,8,0.5,0.5,0.915873015873016,0.5,0.7777777777777778,27
gpt2,7,code,27,9,11,8,0.5,0.625,0.865945165945166,0.0,0.037037037037037035,27
gpt2,7,code,27,9,0,8,0.7,0.625,0.9186147186147188,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,8,0.7,0.25,0.7991341991341993,0.0,0.25925925925925924,27
gpt2,7,code,27,9,2,8,0.7,0.625,0.9546897546897548,0.0,0.0,27
gpt2,7,code,27,9,3,8,0.7,0.625,0.8725829725829727,0.375,0.6666666666666666,27
gpt2,7,code,27,9,4,8,0.7,0.75,0.9007215007215008,0.125,0.4444444444444444,27
gpt2,7,code,27,9,5,8,0.7,0.375,0.8486291486291487,0.0,0.1111111111111111,27
gpt2,7,code,27,9,6,8,0.7,0.625,0.8513708513708514,0.25,0.5555555555555556,27
gpt2,7,code,27,9,7,8,0.7,0.375,0.7829725829725831,0.125,0.18518518518518517,27
gpt2,7,code,27,9,8,8,0.7,0.375,0.8484848484848486,0.0,0.2222222222222222,27
gpt2,7,code,27,9,9,8,0.7,0.375,0.7955266955266956,0.875,0.8518518518518519,27
gpt2,7,code,27,9,10,8,0.7,0.5,0.915873015873016,0.5,0.7777777777777778,27
gpt2,7,code,27,9,11,8,0.7,0.625,0.865945165945166,0.0,0.037037037037037035,27
gpt2,7,code,27,9,0,8,0.9,0.625,0.9186147186147188,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,8,0.9,0.25,0.7991341991341993,0.0,0.25925925925925924,27
gpt2,7,code,27,9,2,8,0.9,0.625,0.9546897546897548,0.0,0.0,27
gpt2,7,code,27,9,3,8,0.9,0.625,0.8725829725829727,0.375,0.6666666666666666,27
gpt2,7,code,27,9,4,8,0.9,0.75,0.9007215007215008,0.125,0.4444444444444444,27
gpt2,7,code,27,9,5,8,0.9,0.375,0.8486291486291487,0.0,0.1111111111111111,27
gpt2,7,code,27,9,6,8,0.9,0.625,0.8513708513708514,0.25,0.5555555555555556,27
gpt2,7,code,27,9,7,8,0.9,0.375,0.7829725829725831,0.125,0.18518518518518517,27
gpt2,7,code,27,9,8,8,0.9,0.375,0.8484848484848486,0.0,0.2222222222222222,27
gpt2,7,code,27,9,9,8,0.9,0.375,0.7955266955266956,0.875,0.8518518518518519,27
gpt2,7,code,27,9,10,8,0.9,0.5,0.915873015873016,0.5,0.7777777777777778,27
gpt2,7,code,27,9,11,8,0.9,0.625,0.865945165945166,0.0,0.037037037037037035,27
gpt2,7,code,27,9,0,16,0.1,0.625,0.9111111111111112,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,16,0.1,0.625,0.9217893217893219,0.0,0.14814814814814814,27
gpt2,7,code,27,9,2,16,0.1,0.75,0.9747474747474749,0.0,0.0,27
gpt2,7,code,27,9,3,16,0.1,0.5,0.8961038961038962,0.875,0.9259259259259259,27
gpt2,7,code,27,9,4,16,0.1,0.5,0.8906204906204908,0.0,0.1111111111111111,27
gpt2,7,code,27,9,5,16,0.1,0.75,0.9066378066378068,0.75,0.9259259259259259,27
gpt2,7,code,27,9,6,16,0.1,0.5,0.9337662337662339,0.0,0.0,27
gpt2,7,code,27,9,7,16,0.1,0.625,0.8590187590187591,0.125,0.4444444444444444,27
gpt2,7,code,27,9,8,16,0.1,0.75,0.9597402597402599,0.0,0.0,27
gpt2,7,code,27,9,9,16,0.1,0.625,0.9236652236652237,0.125,0.5925925925925926,27
gpt2,7,code,27,9,10,16,0.1,0.25,0.7810966810966812,0.25,0.2222222222222222,27
gpt2,7,code,27,9,11,16,0.1,0.375,0.838961038961039,0.375,0.4444444444444444,27
gpt2,7,code,27,9,0,16,0.3,0.625,0.9111111111111112,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,16,0.3,0.625,0.9217893217893219,0.0,0.14814814814814814,27
gpt2,7,code,27,9,2,16,0.3,0.75,0.9747474747474749,0.0,0.0,27
gpt2,7,code,27,9,3,16,0.3,0.5,0.8961038961038962,0.875,0.9259259259259259,27
gpt2,7,code,27,9,4,16,0.3,0.5,0.8906204906204908,0.0,0.1111111111111111,27
gpt2,7,code,27,9,5,16,0.3,0.75,0.9066378066378068,0.75,0.9259259259259259,27
gpt2,7,code,27,9,6,16,0.3,0.5,0.9337662337662339,0.0,0.0,27
gpt2,7,code,27,9,7,16,0.3,0.625,0.8590187590187591,0.125,0.4444444444444444,27
gpt2,7,code,27,9,8,16,0.3,0.75,0.9597402597402599,0.0,0.0,27
gpt2,7,code,27,9,9,16,0.3,0.625,0.9236652236652237,0.125,0.5925925925925926,27
gpt2,7,code,27,9,10,16,0.3,0.25,0.7810966810966812,0.25,0.2222222222222222,27
gpt2,7,code,27,9,11,16,0.3,0.375,0.838961038961039,0.375,0.4444444444444444,27
gpt2,7,code,27,9,0,16,0.5,0.625,0.9111111111111112,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,16,0.5,0.625,0.9217893217893219,0.0,0.14814814814814814,27
gpt2,7,code,27,9,2,16,0.5,0.75,0.9747474747474749,0.0,0.0,27
gpt2,7,code,27,9,3,16,0.5,0.5,0.8961038961038962,0.875,0.9259259259259259,27
gpt2,7,code,27,9,4,16,0.5,0.5,0.8906204906204908,0.0,0.1111111111111111,27
gpt2,7,code,27,9,5,16,0.5,0.75,0.9066378066378068,0.75,0.9259259259259259,27
gpt2,7,code,27,9,6,16,0.5,0.5,0.9337662337662339,0.0,0.0,27
gpt2,7,code,27,9,7,16,0.5,0.625,0.8590187590187591,0.125,0.4444444444444444,27
gpt2,7,code,27,9,8,16,0.5,0.75,0.9597402597402599,0.0,0.0,27
gpt2,7,code,27,9,9,16,0.5,0.625,0.9236652236652237,0.125,0.5925925925925926,27
gpt2,7,code,27,9,10,16,0.5,0.25,0.7810966810966812,0.25,0.2222222222222222,27
gpt2,7,code,27,9,11,16,0.5,0.375,0.838961038961039,0.375,0.4444444444444444,27
gpt2,7,code,27,9,0,16,0.7,0.625,0.9111111111111112,0.0,0.037037037037037035,27
gpt2,7,code,27,9,1,16,0.7,0.625,0.9217893217893219,0.0,0.14814814814814814,27
gpt2,7,code,27,9,2,16,0.7,0.75,0.9747474747474749,0.0,0.0,27
gpt2,7,code,27,9,3,16,0.7,0.5,0.8961038961038962,0.875,0.9259259259259259,27
gpt2,7,code,27,9,4,16,0.7,0.5,0.8906204906204908,0.0,0.1111111111111111,27
gpt2,7,code,27,9,5,16,0.7,0.75,0.9066378066378068,0.75,0.9259259259259259,27
gpt2,7,code,27,9,6,16,0.7,0.5,0.9337662337662339,0.0,0.0,27
gpt2,7,code,27,9,7,16,0.7,0.625,0.8590187590187591,0.125,0.4444444444444444,27
